1|34.556175|-82.190532|23065|5|[Diner, Californian]
2|35.865325|-82.955039|36485|5|[Grill, Deli]
3|34.963443|-82.766183|97973|5|[Pakistani]
4|35.900518|-83.688768|41063|5|[Mediterranean]
5|34.577703|-83.848020|89710|5|[Fast Food, Subs]
6|34.713325|-83.237658|80575|5|[American, Persian]
7|35.779787|-83.767729|44193|5|[Italian, American]
8|34.915147|-83.510176|34824|5|[Mediterranean, German]
9|35.391710|-82.454400|48762|5|[International, Persian]
10|35.915277|-83.982537|37136|5|[Mexican]
11|35.190562|-83.798658|38557|5|[Seafood, European]
12|35.791490|-83.674092|22348|5|[Sandwiches, Greek]
13|35.951334|-83.111849|92006|5|[Contemporary, Tex Mex]
14|35.663247|-83.495210|62849|5|[Healthy, Southwestern]
15|34.710121|-83.360685|53210|5|[Cafe]
16|34.652756|-82.426183|82584|5|[Juices]
17|35.308961|-83.709599|16924|5|[American]
18|35.186741|-82.358149|54152|5|[Tex Mex, Asian]
19|35.719222|-83.234937|94238|5|[American, Diner]
20|35.396131|-83.365693|54011|5|[Burgers]
21|34.631135|-82.916380|27146|5|[Middle Eastern, Cajun]
22|34.852377|-83.673713|11962|5|[Healthy]
23|34.664597|-82.404844|41883|5|[Mediterranean]
24|34.136573|-82.239724|71745|5|[Indian, Pakistani]
25|35.196861|-83.394008|95381|5|[American]
26|35.989548|-82.417055|29516|5|[Smoothies]
27|34.823631|-83.529112|40112|5|[Creole, Pakistani]
28|35.530214|-83.957600|33251|5|[Californian, Deli]
29|35.753412|-83.318116|18132|5|[Steak]
30|34.277005|-83.846483|55408|5|[Fast Food, Bistro]
31|35.173063|-83.586210|44368|5|[Contemporary]
32|34.377802|-82.752466|52949|5|[Steak]
33|34.976270|-82.630361|25594|5|[Fish And Chips, Diner]
34|35.312698|-82.587779|39805|5|[International]
35|35.907010|-83.415983|13833|5|[German, Deli]
36|35.979711|-83.336640|31003|5|[Sandwiches]
37|34.517293|-83.380702|98562|5|[Seafood]
38|35.311634|-83.935769|47323|5|[American]
39|35.997255|-82.461472|26349|5|[Healthy]
40|35.535236|-82.157262|22269|5|[Bistro, American]
41|34.721983|-83.864198|61037|5|[Healthy]
42|34.107334|-82.655638|45989|5|[Seafood]
43|34.144635|-83.911581|39295|5|[American, Chinese]
44|34.654439|-83.796617|55647|5|[International]
45|34.146369|-83.150180|93632|5|[Healthy, European]
46|35.498508|-83.943252|92559|5|[Tex Mex]
47|34.558391|-82.482613|95408|5|[Pizza, Coffee]
48|34.432548|-82.545695|65264|5|[Asian]
49|35.985310|-82.909131|53488|5|[Seafood]
50|35.880931|-83.727255|98398|5|[Greek, Burgers]
51|35.977390|-82.425195|36564|5|[Subs, Fish And Chips]
52|35.754203|-83.792427|48510|5|[Healthy, Smoothies]
53|35.774609|-83.724066|50187|5|[French]
54|35.281253|-83.253666|61938|5|[Californian, Fast Food]
55|35.314358|-83.486448|33372|5|[International, Smoothies]
56|34.537993|-82.247429|21564|5|[Healthy, European]
57|34.964839|-82.434635|22830|5|[Creole]
58|34.133778|-83.591579|48222|5|[Grill, Smoothies]
59|34.376363|-82.741157|61306|5|[Juices, Persian]
60|35.844568|-82.691611|91023|5|[American, Deli]
61|35.421449|-83.849766|66984|5|[American]
62|34.118447|-82.996222|74386|5|[International, American]
63|34.840263|-83.307679|38515|5|[Cafe]
64|35.733192|-82.475029|63701|5|[German]
65|35.906899|-83.220338|72490|5|[American]
66|35.682174|-83.620571|61973|5|[Indian]
67|34.787056|-82.799329|23085|5|[Fish And Chips]
68|35.575083|-83.315664|50558|5|[Mediterranean, Asian]
69|35.410306|-83.807539|13656|5|[Mongolian]
70|34.823124|-82.589215|30035|5|[American]
71|34.947517|-83.946165|12480|5|[European, Mediterranean]
72|34.910953|-82.943798|48220|5|[Salad]
73|35.410913|-83.682279|26988|5|[Diner, Indian]
74|34.683981|-83.357670|27657|5|[Fusion]
75|35.196300|-82.756200|98562|5|[International, Juices]
76|35.452749|-82.534959|82408|5|[Italian]
77|35.113354|-82.339040|99139|5|[European]
78|34.783673|-83.430591|15599|5|[Mexican, Mediterranean]
79|34.889895|-82.600210|17799|5|[German]
80|34.114619|-82.499370|67459|5|[Diner, Middle Eastern]
81|34.193411|-82.959753|24242|5|[Salad, Mediterranean]
82|35.476835|-83.639828|44936|5|[Greek, Juices]
83|34.930671|-82.764502|88339|5|[Pakistani, Californian]
84|34.715263|-82.522663|37735|5|[Pasta]
85|34.777018|-82.993625|81415|5|[International, Steak]
86|35.468397|-82.238733|41470|5|[Mongolian, Diner]
87|34.405177|-82.899725|98810|5|[Italian, Bistro]
88|35.834695|-83.850598|80085|5|[European]
89|35.890573|-82.951553|28042|5|[Italian]
90|34.262692|-83.918299|56458|5|[International, Creole]
91|35.470583|-82.678804|14933|5|[International]
92|34.835047|-83.159946|29241|5|[Greek]
93|35.701572|-83.626358|71029|5|[European, Chinese]
94|35.791273|-83.447703|72112|5|[Italian, Diner]
95|35.654385|-82.628825|57932|5|[Coffee]
96|34.977387|-83.949311|55273|5|[Deli, Pizza]
97|35.181871|-83.478458|29221|5|[European, American]
98|34.621160|-83.221964|55870|5|[French, Subs]
99|35.722430|-83.129976|31319|5|[American, Seafood]
100|34.801550|-82.967175|47972|5|[American]
101|35.412850|-82.502579|65556|5|[American]
102|35.699123|-83.317789|25223|5|[Italian, Deli]
103|34.860735|-82.958727|54663|5|[International]
104|34.584128|-82.550250|36958|5|[Pakistani]
105|34.916534|-83.103084|70640|5|[American, Californian]
106|34.330836|-82.360738|94461|5|[Pasta]
107|34.719068|-82.330306|38351|5|[Persian]
108|34.438190|-83.164721|75579|5|[Californian]
109|34.922499|-82.479172|24539|5|[Deli]
110|35.815336|-83.759710|12977|5|[Austrian, Seafood]
111|34.597388|-82.215445|15052|5|[Smoothies]
112|35.374362|-82.874220|89157|5|[European, French]
113|34.776699|-82.653352|31783|5|[Deli]
114|34.895293|-83.777600|76917|5|[Fish And Chips, Steak]
115|35.896421|-83.844217|62811|5|[Burgers, Deli]
116|35.327164|-82.804353|43014|5|[European]
117|34.258676|-82.795869|67367|5|[Cafe, Tapas]
118|34.627072|-82.824964|31459|5|[Indian]
119|35.168395|-82.424919|31648|5|[Cajun, Juices]
120|35.231444|-82.882471|40664|5|[Healthy, Burgers]
121|34.310922|-82.833399|33720|5|[Juices]
122|35.140579|-83.520078|87906|5|[Contemporary]
123|35.115450|-82.738892|78956|5|[Healthy, Burgers]
124|35.730957|-83.956262|39660|5|[German, Deli]
125|35.229439|-83.382707|27548|5|[Pizza]
126|34.213021|-82.171836|46951|5|[Creole]
127|34.153535|-83.860765|93169|5|[Cafe]
128|35.572258|-83.837107|60776|5|[American, Seafood]
129|34.663007|-82.354879|24811|5|[Tex Mex]
130|35.540447|-83.892616|26299|5|[Fusion]
131|34.802827|-83.237193|63788|5|[Californian]
132|34.866686|-82.477893|93105|5|[Juices]
133|34.514816|-83.147800|96285|5|[Sandwiches, Austrian]
134|35.310398|-83.319875|13722|5|[International, Deli]
135|35.962455|-82.633954|56330|5|[European, Fast Food]
136|34.302315|-83.270737|97141|5|[Persian]
137|35.272473|-82.986284|27523|5|[Sandwiches, German]
138|34.287110|-83.305264|98926|5|[International, Deli]
139|35.585577|-83.331805|63281|5|[Contemporary]
140|35.813810|-83.405524|48715|5|[Greek, Cajun]
141|34.814507|-82.700203|18808|5|[Deli]
142|34.240506|-82.990054|53364|5|[Subs, Burgers]
143|34.442330|-82.776156|19674|5|[Continental]
144|35.270005|-83.942686|56087|5|[Burgers]
145|34.932545|-83.147578|68594|5|[Burgers, American]
146|35.940375|-82.110512|34500|5|[American, International]
147|35.561232|-83.307173|23755|5|[Burgers, International]
148|34.713565|-83.134519|62829|5|[Fast Food]
149|34.467437|-82.438602|21901|5|[Mongolian]
150|35.708683|-82.663989|30208|5|[Pakistani]
151|35.671016|-83.976932|46885|5|[Mediterranean, European]
152|34.308001|-82.942355|15882|5|[Fish And Chips, American]
153|35.120934|-83.567992|34251|5|[Steak]
154|34.279000|-82.680209|77071|5|[Fish And Chips, Mongolian]
155|35.938134|-83.906401|30786|5|[Diner]
156|34.462912|-82.588741|39326|5|[Smoothies]
157|35.643614|-83.747200|90295|5|[International]
158|34.954560|-83.846869|15268|5|[French, Tex Mex]
159|34.500945|-83.769985|81704|5|[Salad]
160|35.859072|-83.540142|19282|5|[Seafood, Fast Food]
161|34.165255|-82.406191|42151|5|[Creole, Mexican]
162|34.464969|-83.841701|53373|5|[American]
163|35.883568|-82.928867|44286|5|[Deli]
